Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,141.6999969482422,141.7899932861328,140.3699951171875,141.47000122070312,140.66653442382812,2949900
2021-01-04,142.85000610351562,142.97000122070312,138.32000732421875,140.10000610351562,139.30433654785156,6178500
2021-01-05,138.60000610351562,141.66000366210938,138.60000610351562,141.22999572753906,140.4279022216797,4163100
2021-01-06,141.25,143.57000732421875,139.52999877929688,142.35000610351562,141.5415496826172,6072900
2021-01-07,143.1999969482422,145.63999938964844,143.0,144.9499969482422,144.12677001953125,5256900
2021-01-08,145.5500030517578,146.82000732421875,144.89999389648438,146.35000610351562,145.51882934570312,3950500
2021-01-11,146.0,147.10000610351562,144.8000030517578,147.0500030517578,146.21482849121094,4252000
2021-01-12,146.5,146.85000610351562,144.3800048828125,145.0500030517578,144.2261962890625,3678800
2021-01-13,144.8300018310547,145.1300048828125,142.42999267578125,143.0399932861328,142.2276153564453,3330100
2021-01-14,143.66000366210938,144.89999389648438,140.92999267578125,141.3000030517578,140.49749755859375,4104000
2021-01-15,140.55999755859375,142.3800048828125,139.8800048828125,140.72000122070312,139.92079162597656,6412400
2021-01-19,140.99000549316406,141.22000122070312,138.41000366210938,139.27000427246094,138.47903442382812,6537800
2021-01-20,140.3800048828125,143.2100067138672,140.00999450683594,142.8000030517578,141.9889678955078,4654400
2021-01-21,142.41000366210938,143.80999755859375,141.1300048828125,141.61000061035156,140.80572509765625,4011200
2021-01-22,141.08999633789062,141.8800048828125,139.30999755859375,139.35000610351562,138.55857849121094,4150500
2021-01-25,138.99000549316406,139.17999267578125,134.74000549316406,137.5500030517578,136.768798828125,5998700
2021-01-26,137.75999450683594,137.85000610351562,134.7100067138672,135.10000610351562,134.33270263671875,5312300
2021-01-27,132.22000122070312,132.86000061035156,130.27000427246094,131.02000427246094,130.27589416503906,7815900
2021-01-28,132.36000061035156,136.3699951171875,131.5,134.72000122070312,133.9548797607422,6244600
2021-01-29,133.9499969482422,135.02999877929688,132.14999389648438,133.58999633789062,132.83128356933594,7166100
2021-02-01,135.3699951171875,136.0500030517578,133.3000030517578,135.7100067138672,134.9392547607422,4366800
2021-02-02,137.05999755859375,139.86000061035156,136.75,139.58999633789062,138.79721069335938,7132800
2021-02-03,139.6999969482422,140.05999755859375,138.00999450683594,138.6300048828125,137.84268188476562,4678600
2021-02-04,139.5500030517578,141.0500030517578,138.9199981689453,140.6300048828125,139.83131408691406,4533700
2021-02-05,141.33999633789062,145.57000732421875,141.2899932861328,145.11000061035156,144.28585815429688,6151500
2021-02-08,145.14999389648438,145.8800048828125,142.8000030517578,143.41000366210938,142.59552001953125,6304300
2021-02-09,143.60000610351562,144.22000122070312,141.6999969482422,141.7899932861328,140.98471069335938,3436300
2021-02-10,142.4499969482422,142.60000610351562,140.89999389648438,142.4600067138672,141.65090942382812,4125700
2021-02-11,143.0,144.35000610351562,142.41000366210938,143.5399932861328,142.7247772216797,3828700
2021-02-12,143.11000061035156,143.4499969482422,141.39999389648438,142.1199951171875,141.31283569335938,3637000
2021-02-16,143.3699951171875,143.3699951171875,141.02999877929688,141.7100067138672,140.90518188476562,4873400
2021-02-17,141.3000030517578,144.55999755859375,140.2100067138672,143.99000549316406,143.17221069335938,6437100
2021-02-18,142.97999572753906,145.38999938964844,141.2100067138672,145.08999633789062,144.26596069335938,4486800
2021-02-19,145.42999267578125,145.5,141.5,142.02000427246094,141.21340942382812,7486000
2021-02-22,141.5399932861328,142.4600067138672,136.25999450683594,136.6699981689453,135.893798828125,8985900
2021-02-23,136.02999877929688,136.8300018310547,131.5800018310547,136.1300048828125,135.35687255859375,10364100
2021-02-24,135.05999755859375,135.9600067138672,133.9499969482422,135.64999389648438,134.87957763671875,6360900
2021-02-25,137.60000610351562,139.17999267578125,134.52999877929688,135.5399932861328,134.77020263671875,5674300
2021-02-26,135.89999389648438,136.85000610351562,133.36000061035156,134.77999877929688,134.2869873046875,6650200
2021-03-01,135.63999938964844,139.14999389648438,135.5,137.64999389648438,137.146484375,5717800
