Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,115.75,117.23999786376953,115.4800033569336,117.13999938964844,115.40221405029297,2544100
2021-01-04,117.19999694824219,117.77999877929688,114.44000244140625,116.0199966430664,114.29882049560547,4579200
2021-01-05,116.0,117.63999938964844,115.33000183105469,116.94999694824219,115.21501922607422,3395200
2021-01-06,116.56999969482422,119.55999755859375,116.56999969482422,118.86000061035156,117.09669494628906,4493900
2021-01-07,118.87999725341797,119.7300033569336,117.95999908447266,118.69999694824219,116.93905639648438,3908900
2021-01-08,118.91000366210938,119.87000274658203,118.38999938964844,119.70999908447266,117.93408203125,3529900
2021-01-11,118.55999755859375,119.4800033569336,117.58000183105469,118.5,116.74202728271484,3712700
2021-01-12,118.12000274658203,118.30000305175781,116.58999633789062,117.29000091552734,115.54998016357422,3213100
2021-01-13,117.69999694824219,119.70999908447266,117.12000274658203,118.72000122070312,116.95877075195312,4070900
2021-01-14,118.29000091552734,119.2699966430664,117.55000305175781,117.7699966430664,116.02285766601562,4281600
2021-01-15,117.54000091552734,118.30000305175781,116.58999633789062,116.80999755859375,115.07710266113281,5659500
2021-01-19,117.6500015258789,119.0,117.2300033569336,118.30999755859375,116.55485534667969,4508500
2021-01-20,118.55999755859375,119.5,117.95999908447266,119.29000091552734,117.52030944824219,4062500
2021-01-21,118.9000015258789,119.29000091552734,117.11000061035156,117.91000366210938,116.1607894897461,3806000
2021-01-22,117.69999694824219,117.76000213623047,116.55999755859375,116.58000183105469,114.85051727294922,3028300
2021-01-25,116.7300033569336,116.98999786376953,115.81999969482422,116.9000015258789,115.165771484375,3287600
2021-01-26,117.02999877929688,117.54000091552734,116.56999969482422,116.75,115.01799011230469,3371600
2021-01-27,115.20999908447266,115.44999694824219,111.12999725341797,111.5,109.84587097167969,6894600
2021-01-28,112.16000366210938,115.86000061035156,112.16000366210938,114.7699966430664,113.0673599243164,4236900
2021-01-29,114.0199966430664,114.0199966430664,111.08000183105469,111.33000183105469,109.67840576171875,7315100
2021-02-01,112.66000366210938,113.22000122070312,110.44999694824219,111.18000030517578,109.53062438964844,5905500
2021-02-02,112.91000366210938,115.26000213623047,112.27999877929688,113.94999694824219,112.25952911376953,3865900
2021-02-03,113.66999816894531,113.91000366210938,112.08999633789062,112.62999725341797,110.95911407470703,4602900
2021-02-04,113.12999725341797,117.4800033569336,112.51000213623047,117.0,115.26427459716797,5903500
2021-02-05,118.0,118.9000015258789,117.7300033569336,118.4000015258789,116.64352416992188,4147800
2021-02-08,118.37999725341797,118.7699966430664,117.5999984741211,118.06999969482422,116.31841278076172,4780300
2021-02-09,118.36000061035156,119.52999877929688,117.5199966430664,117.87999725341797,116.1312255859375,3624000
2021-02-10,118.58999633789062,119.0,116.94999694824219,117.44000244140625,115.69775390625,3424000
2021-02-11,117.66000366210938,119.0,117.20999908447266,118.72000122070312,116.95877075195312,3892800
2021-02-12,118.93000030517578,119.87999725341797,118.52999877929688,119.73999786376953,117.96363067626953,3005400
2021-02-16,119.73999786376953,120.52999877929688,118.5999984741211,119.68000030517578,117.90452575683594,5417900
2021-02-17,118.52999877929688,119.0,117.12000274658203,118.16000366210938,116.4070816040039,3299400
2021-02-18,117.22000122070312,117.73999786376953,115.25,115.38999938964844,113.67816162109375,6044600
2021-02-19,115.61000061035156,116.08000183105469,112.62999725341797,113.33000183105469,111.64872741699219,10331500
2021-02-22,112.7699966430664,116.58000183105469,112.58000183105469,115.75,114.03282928466797,5808400
2021-02-23,117.48999786376953,119.75,116.5,118.0,116.24945068359375,5961400
2021-02-24,118.04000091552734,119.51000213623047,117.7699966430664,118.73999786376953,116.97846984863281,6461900
2021-02-25,118.08000183105469,118.9000015258789,117.0199966430664,117.87999725341797,116.1312255859375,4207900
2021-02-26,118.55999755859375,118.93000030517578,116.7699966430664,116.97000122070312,115.23472595214844,5225200
2021-03-01,118.0,119.20999908447266,117.56999969482422,117.86000061035156,116.11152648925781,4613400
2021-03-02,118.0999984741211,118.48999786376953,117.12000274658203,117.87000274658203,116.12138366699219,3688200
2021-03-03,117.2699966430664,119.05000305175781,116.80000305175781,117.94999694824219,116.20018768310547,4564100
2021-03-04,118.08000183105469,118.56999969482422,114.06999969482422,115.2699966430664,113.55995178222656,5052300
2021-03-05,115.70999908447266,118.76000213623047,115.26000213623047,118.26000213623047,116.50558471679688,4636100
2021-03-08,118.25,118.44000244140625,116.61000061035156,116.66999816894531,114.93917846679688,3873900
2021-03-09,117.58999633789062,119.13999938964844,116.91000366210938,117.05000305175781,115.31355285644531,4025400
2021-03-10,118.0999984741211,119.44000244140625,117.2699966430664,118.66000366210938,116.899658203125,4475200
2021-03-11,119.3499984741211,119.3499984741211,117.5999984741211,118.0999984741211,116.34796142578125,3654700
2021-03-12,117.94999694824219,119.23999786376953,117.86000061035156,118.80999755859375,117.04743194580078,3063400
2021-03-15,119.12000274658203,119.55000305175781,118.16999816894531,119.1500015258789,117.38239288330078,3886200
2021-03-16,119.3499984741211,119.66000366210938,118.30000305175781,118.94000244140625,117.17550659179688,3590500
2021-03-17,119.11000061035156,119.63999938964844,118.44000244140625,118.55999755859375,116.80113983154297,4398400
2021-03-18,118.41999816894531,120.25,118.22000122070312,118.83000183105469,117.067138671875,4269700
2021-03-19,118.66000366210938,118.68000030517578,116.37999725341797,116.62000274658203,114.88992309570312,9590600
2021-03-22,116.5,117.7699966430664,115.51000213623047,116.83999633789062,115.10665130615234,4879100
2021-03-23,116.81999969482422,117.08000183105469,114.77999877929688,115.02999877929688,113.3235092163086,6830800
2021-03-24,115.1500015258789,117.0999984741211,115.11000061035156,115.95999908447266,114.23970794677734,4206200
2021-03-25,115.88999938964844,116.87999725341797,114.77999877929688,116.58000183105469,115.4278564453125,3944400
2021-03-26,116.66000366210938,118.80999755859375,116.01000213623047,118.55999755859375,117.3882827758789,5802900
2021-03-29,117.63999938964844,119.66000366210938,117.0199966430664,119.16000366210938,117.98236083984375,4285400
2021-03-30,118.5199966430664,119.33000183105469,118.18000030517578,118.83000183105469,117.6556167602539,4489600
2021-03-31,119.27999877929688,119.44000244140625,118.06999969482422,118.12999725341797,116.96253204345703,5711800
2021-04-01,118.44000244140625,118.77999877929688,117.62000274658203,118.19000244140625,117.02194213867188,6020900
2021-04-05,118.83000183105469,120.30999755859375,118.48999786376953,120.25,119.06158447265625,4984400
2021-04-06,119.88999938964844,121.80999755859375,119.6500015258789,121.1500015258789,119.95268249511719,5128200
2021-04-07,121.0,122.05000305175781,119.95999908447266,120.62999725341797,119.43782806396484,4299600
2021-04-08,121.29000091552734,121.55999755859375,120.58999633789062,120.6500015258789,119.45762634277344,3393800
2021-04-09,120.9000015258789,122.0,120.66000366210938,122.0,120.7942886352539,3918700
2021-04-12,121.75,122.26000213623047,121.1500015258789,121.79000091552734,120.58636474609375,4361400
2021-04-13,121.44000244140625,123.91000366210938,121.26000213623047,123.62999725341797,122.4081802368164,6238700
2021-04-14,123.5999984741211,124.86000061035156,123.52999877929688,123.9000015258789,122.6755142211914,5845000
2021-04-15,124.01000213623047,126.13999938964844,124.01000213623047,125.8499984741211,124.60623931884766,5605300
2021-04-16,126.83000183105469,126.83000183105469,125.08000183105469,125.91000366210938,124.6656494140625,4509800
2021-04-19,125.36000061035156,126.29000091552734,125.0999984741211,126.12999725341797,124.88346862792969,4172200
2021-04-20,125.91000366210938,128.4199981689453,125.79000091552734,128.27999877929688,127.01222229003906,5411000
2021-04-21,128.80999755859375,131.3800048828125,128.36000061035156,130.25,128.96275329589844,6046000
2021-04-22,130.07000732421875,130.91000366210938,129.3300018310547,129.85000610351562,128.56671142578125,3623300
2021-04-23,129.88999938964844,131.7899932861328,129.50999450683594,131.1999969482422,129.9033660888672,3801200
2021-04-26,131.4199981689453,131.49000549316406,130.02000427246094,130.1199951171875,128.8340301513672,2793900
2021-04-27,129.3699951171875,130.38999938964844,128.89999389648438,129.97000122070312,128.68551635742188,3279100
2021-04-28,130.25999450683594,131.6199951171875,130.0,131.1999969482422,129.9033660888672,3875100
2021-04-29,132.0800018310547,132.3000030517578,130.91000366210938,131.5,130.2003936767578,4239100
2021-04-30,130.6699981689453,131.2100067138672,129.77999877929688,130.9199981689453,129.62612915039062,4866200
2021-05-03,131.75999450683594,131.91000366210938,130.89999389648438,131.1999969482422,129.9033660888672,3109800
2021-05-04,130.8699951171875,130.99000549316406,128.07000732421875,128.5,127.23004913330078,6659000
2021-05-05,128.36000061035156,128.4499969482422,126.41000366210938,127.0,125.744873046875,7670900
2021-05-06,126.73999786376953,127.5,125.81999969482422,127.30000305175781,126.04191589355469,4449500
2021-05-07,127.44999694824219,128.44000244140625,126.5199966430664,126.69999694824219,125.44783020019531,3871100
2021-05-10,127.0,128.0399932861328,126.83000183105469,126.9000015258789,125.64586639404297,3866400
2021-05-11,126.30000305175781,126.73999786376953,124.44000244140625,125.22000122070312,123.98246002197266,3501400
2021-05-12,124.38999938964844,124.9000015258789,122.86000061035156,123.12000274658203,121.9032211303711,4796300
2021-05-13,123.37999725341797,124.98999786376953,123.30999755859375,124.19000244140625,122.962646484375,3261800
