Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,206.0399932861328,207.7899932861328,205.2100067138672,207.58999633789062,206.6007843017578,358200
2021-01-04,207.60000610351562,209.6699981689453,202.08999633789062,202.8800048828125,201.91322326660156,733400
2021-01-05,203.3300018310547,204.4499969482422,200.11000061035156,201.97000122070312,201.007568359375,622300
2021-01-06,199.86000061035156,202.67999267578125,198.94000244140625,200.05999755859375,199.10665893554688,825400
2021-01-07,201.5800018310547,202.9600067138672,199.30999755859375,200.97000122070312,200.01231384277344,762700
2021-01-08,201.25,202.0500030517578,199.60000610351562,200.89999389648438,199.94265747070312,626400
2021-01-11,200.5800018310547,200.77999877929688,197.39999389648438,197.8699951171875,196.92709350585938,469400
2021-01-12,197.27000427246094,197.97000122070312,193.77999877929688,196.63999938964844,195.7029571533203,454400
2021-01-13,196.8300018310547,198.69000244140625,195.9199981689453,196.8800048828125,195.9418182373047,653500
2021-01-14,197.3800048828125,197.8000030517578,192.25,193.8800048828125,192.9561004638672,671800
2021-01-15,192.33999633789062,193.16000366210938,188.74000549316406,190.02000427246094,189.114501953125,1173300
2021-01-19,189.38999938964844,192.60000610351562,189.38999938964844,191.3699951171875,190.4580535888672,636100
2021-01-20,192.22999572753906,195.82000732421875,191.22000122070312,194.7100067138672,193.78216552734375,692000
2021-01-21,193.13999938964844,196.16000366210938,193.07000732421875,194.8699951171875,193.94139099121094,588700
2021-01-22,194.22999572753906,194.7899932861328,191.74000549316406,192.75999450683594,191.8414306640625,521100
2021-01-25,192.7899932861328,192.7899932861328,188.33999633789062,188.67999267578125,187.7808837890625,1223800
2021-01-26,187.61000061035156,190.38999938964844,185.99000549316406,188.5,187.60174560546875,1027600
2021-01-27,187.36000061035156,188.02999877929688,183.25,184.27000427246094,183.3918914794922,776800
2021-01-28,183.52999877929688,189.41000366210938,182.6999969482422,186.42999267578125,185.54161071777344,765900
2021-01-29,185.5,185.88999938964844,182.52000427246094,183.5,182.62557983398438,1030500
2021-02-01,184.3000030517578,187.11000061035156,183.72999572753906,185.94000244140625,185.053955078125,688000
2021-02-02,186.22999572753906,189.2100067138672,185.3000030517578,188.6999969482422,187.80079650878906,912200
2021-02-03,187.72999572753906,188.36000061035156,185.61000061035156,186.8699951171875,185.9794921875,615300
2021-02-04,187.5,189.47999572753906,186.50999450683594,188.38999938964844,187.4922637939453,545800
2021-02-05,188.86000061035156,189.41000366210938,187.1300048828125,187.42999267578125,186.53683471679688,708300
2021-02-08,187.77999877929688,188.9499969482422,187.02999877929688,188.86000061035156,187.96002197265625,653400
2021-02-09,189.25999450683594,191.1300048828125,189.1699981689453,190.50999450683594,189.6021728515625,458100
2021-02-10,192.0800018310547,192.32000732421875,189.50999450683594,190.82000732421875,189.91070556640625,456800
2021-02-11,191.6199951171875,192.0,188.86000061035156,189.3000030517578,188.39793395996094,565200
2021-02-12,189.94000244140625,190.0500030517578,188.3000030517578,189.5,188.5969696044922,684700
2021-02-16,189.0,190.42999267578125,188.2100067138672,188.36000061035156,187.46240234375,777800
2021-02-17,187.55999755859375,188.77999877929688,186.5800018310547,188.55999755859375,187.6614532470703,913200
2021-02-18,188.5399932861328,192.74000549316406,188.4600067138672,192.02000427246094,191.10498046875,659000
2021-02-19,191.92999267578125,192.49000549316406,189.69000244140625,190.49000549316406,189.582275390625,960300
2021-02-22,189.47000122070312,190.52999877929688,186.05999755859375,186.24000549316406,185.35252380371094,923400
2021-02-23,186.91000366210938,188.55999755859375,182.66000366210938,185.36000061035156,184.47669982910156,1551400
2021-02-24,176.0,178.77999877929688,166.85000610351562,167.52999877929688,166.73167419433594,3606000
2021-02-25,168.25999450683594,170.89999389648438,164.00999450683594,164.2899932861328,163.50711059570312,3663200
2021-02-26,164.72000122070312,165.10000610351562,162.16000366210938,163.85000610351562,163.0692138671875,1898200
2021-03-01,167.11000061035156,168.19000244140625,165.5500030517578,167.0399932861328,166.24400329589844,2963400
2021-03-02,167.10000610351562,167.1199951171875,164.22999572753906,166.3800048828125,165.58717346191406,2617300
2021-03-03,165.1699981689453,166.13999938964844,163.61000061035156,164.80999755859375,164.02464294433594,2316400
2021-03-04,164.25,164.6300048828125,159.7899932861328,161.64999389648438,160.8796844482422,2506000
2021-03-05,162.6199951171875,168.6199951171875,160.99000549316406,168.1199951171875,167.31884765625,1922800
2021-03-08,169.5800018310547,173.47000122070312,168.52000427246094,171.64999389648438,170.83203125,2017800
2021-03-09,176.1699981689453,177.33999633789062,173.97999572753906,174.4199981689453,173.58883666992188,1703800
2021-03-10,175.9199981689453,176.60000610351562,174.05999755859375,174.86000061035156,174.02674865722656,1046700
2021-03-11,175.17999267578125,176.99000549316406,171.6699981689453,173.2100067138672,172.38461303710938,1087400
2021-03-12,169.4499969482422,172.72000122070312,169.4499969482422,171.75999450683594,171.2281951904297,881500
2021-03-15,171.8300018310547,174.67999267578125,171.0,174.58999633789062,174.0494384765625,778500
2021-03-16,177.52000427246094,177.52000427246094,172.6199951171875,172.97000122070312,172.43446350097656,670400
2021-03-17,173.33999633789062,174.27999877929688,170.9199981689453,171.94000244140625,171.4076385498047,798200
2021-03-18,169.3699951171875,171.1699981689453,168.33999633789062,170.5500030517578,170.02195739746094,1932500
2021-03-19,171.55999755859375,172.4499969482422,170.22999572753906,171.8699951171875,171.33786010742188,1857800
2021-03-22,171.25999450683594,175.2899932861328,171.10000610351562,174.82000732421875,174.2787322998047,904200
2021-03-23,175.33999633789062,178.30999755859375,174.1699981689453,177.58999633789062,177.0401611328125,1260400
2021-03-24,177.8300018310547,178.6699981689453,174.00999450683594,176.92999267578125,176.38218688964844,1726200
2021-03-25,177.5,177.5,174.5,174.77999877929688,174.2388458251953,825000
2021-03-26,174.3699951171875,178.7100067138672,174.02000427246094,178.6300048828125,178.07693481445312,653300
2021-03-29,177.80999755859375,181.27999877929688,177.36000061035156,180.32000732421875,179.76170349121094,907600
2021-03-30,179.61000061035156,180.10000610351562,175.39999389648438,175.9499969482422,175.4052276611328,497300
2021-03-31,175.74000549316406,178.0399932861328,175.0,176.69000244140625,176.1429443359375,845800
2021-04-01,176.97000122070312,180.75999450683594,176.75999450683594,179.80999755859375,179.25328063964844,675000
2021-04-05,179.6199951171875,182.3300018310547,179.02000427246094,181.5500030517578,180.98788452148438,839800
2021-04-06,180.86000061035156,182.08999633789062,179.49000549316406,180.88999938964844,180.32994079589844,661700
2021-04-07,181.61000061035156,181.92999267578125,179.3699951171875,179.99000549316406,179.43272399902344,660700
